cnpj_basico;cnpj_ordem;cnpj_dv;identificador_matriz_filial;nome_fantasia;situacao_cadastral;data_situacao_cadastral;motivo_situacao_cadastral;nome_cidade_exterior;pais;data_inicio_atividade;cnae_fiscal_principal;cnae_fiscal_secundaria;tipo_logradouro;logradouro;numero;complemento;bairro;cep;uf;municipio;ddd_1;telefone_1;ddd_2;telefone_2;ddd_fax;fax;correio_eletronico;situacao_especial;data_situacao_especial
65571489;0001;05;1;CONSTRUTORA VENEZIA;02;20260309;00;;;2026-03-09;4120400;4330499;RUA;21 DE ABRIL;1709;;JARDIM PARAISO;47855642;BA;1112;73;98634793;;;;;CONSTRUTORAVENEZIA@GMAIL.COM;;
65609407;0001;66;1;DELTA SOLUCOES INTEGRADAS;02;20260309;00;;;2026-03-09;4120400;3101200,4213800,4292801,4321500,4322301,4330404,8130300;AVENIDA;SANTO ANTONIO;382;ANDAR 1                   SALA  V681;CAPUCHINHOS;44076050;BA;3515;74;99232300;;;;;DUARTEBARRROSJUNIOR@GMAIL.COM;;
65768073;0001;73;1;ATLAS CONSTRUCOES E PROJETOS;02;20260318;00;;;2026-03-18;4120400;4211101,4213800,4299501,4313400,4319300,4321500,4322303,4329104,4330404,4330499,4391600,4399103,7112000;RUA;ALFREDO MANOEL DOS SANTOS;14;;LAGOA DO PEIXE;44707899;BA;3651;74;99100488;;;;;ATLASCONSTRUCOES.PROJETOS@GMAIL.COM;;
65777365;0001;72;1;;02;20260318;00;;;2026-03-18;4110700;6810201;AVENIDA;SANTOS DUMONT;3109;LOJA  03;RECREIO IPITANGA;42700170;BA;3685;71;99969697;;;;;JACIARACONDEBAHIA@GMAIL.COM;;
65805227;0001;50;1;;02;20260319;00;;;2026-03-19;4110700;4120400,6810201,6810202,7112000;AVENIDA;LUIS VIANA FILHO;013223;      EDIF HANGAR               BUSINESS PARK             HANGAR 6 SALA 420;SAO CRISTOVAO;41500300;BA;3849;11;34657014;;;;;CSCPARALEGAL@OR.COM.BR;;
65835607;0001;37;1;CONSTRUTORA E INCORPORADORA SANTANA SOUZA;02;20260321;00;;105;2026-03-21;4120400;4213800,4313400,4330404,4399103,7732201,7732202,8121400,8130300,4110700;AVENIDA;DR. OLIVEIRA BRITO;312;SALA  1;CENTRO;48400000;BA;3833;75;99993585;0000;00000000;;;CONTATO@LIMASILVACONTADORES.COM.BR;;
65857595;0001;41;1;RARES CONSTRUTORA;02;20260323;00;;;2026-03-23;4120400;4110700,4211101,4212000,4213800,4221901,4222701,4222702,4299501,4299599,4311801,4312600,4313400,4321500,4322301,4322302,4329101,4329104,4330401,4330402,4330403,4330404,4330405,4330499,4391600,4399101,4399102,4399199,6810201,6810202,6822600,7119703,7119704,7119799,7732201,7732202,7739099;RUA;8;56;;QUINTAS DO MORUMBI;45700000;BA;3629;77;81068298;;;;;RARESBRENNO@GMAIL.COM;;
65916075;0001;62;1;M C CONSTRUTORA;02;20260325;00;;;2026-03-25;4120400;;AVENIDA;AVENIDA JOSE NOVAIS;15;;CENTRO;45355000;BA;3257;73;98274385;;;;;BARBOSA.PROCESSA@GMAIL.COM;;
65935814;0001;63;1;IBM CONSTRUCOES;02;20260324;00;;;2026-03-24;4120400;4110700,4399103;AVENIDA;GETULIO VARGAS;153;ANDAR 2;CENTRO;44245000;BA;3469;75;91207810;;;;;ILTONBM@HOTMAIL.COM;;
65993269;0001;61;1;VENANCIO CONSTROI;02;20260330;00;;105;2026-03-30;4120400;4321500,4322301,4330401,4330404,4399103;RUA;DA PAZ;127;SALA  2;NOSSA SENHORA DA PENHA;48902698;BA;3669;74;88527456;0000;00000000;;;LTDAVENANCIOCONSTROI@GMAIL.COM;;
66025398;0001;29;1;AB INCORPORATION;02;20260331;00;;105;2026-03-31;4110700;;RUA;METODIO COELHO;000091;EDIF  PRADO EMPRESARIAL   SALA  2023;BROTAS;40279120;BA;3849;71;99896307;0000;00000000;;;ABINCORPORATION.BR@GMAIL.COM;;
66046158;0001;00;1;CHAMUSCA CONSTRUCOES E EMPREENDIMENTOS SPE;02;20260401;00;;;2026-04-01;4110700;4120400;ALAMEDA;SAUIPE;S/N;QUADRAGA2                 LOTE  08                        FASE 02;GENIPABU (MONTE GORDO);42839226;BA;3413;71;99555504;;;;;GABRIELPIRES3005@HOTMAIL.COM;;
66054212;0001;60;1;ATLAS INCORPORACOES E PROJETOS;02;20260402;00;;;2026-04-02;4110700;4120400,6810201;RUA;LUIZ CARLOS DE CARVALHO BAHIA;33;SALA  114;SANTA MONICA;44077440;BA;3515;75;91258742;;;;;DIEGOBANDEIRA.ENGCIVIL@GMAIL.COM;;
66057273;0001;80;1;NOVA RIVIERA EMPREENDIMENTOS;02;20260401;00;;;2026-04-01;4120400;2330301,2330304,2330305,2391502,4741500,4743100,4744001,4744005,4744099,7729202,7732201;AVENIDA;LEONICIO FERREIRA SANTOS;SN;;JARDIM ARAUJO;44823500;BA;3083;74;91981162;74;91103932;;;DIRETORIAGRUPOGSCAR@HOTMAIL.COM;;
50546075;0001;40;1;;02;20230504;00;;;2023-05-04;4110700;6810201;AVENIDA;ANTONIO CARLOS MAGALHAES;S/N;ANDAR 1;PRAIA DO FORTE;48280000;BA;3721;71;35081067;;;;;MKT@ERGOESTATE.COM.BR;;
50645689;0001;80;1;M4 ENGENHARIA & ASSESSORIA TECNICA;02;20230511;00;;;2023-05-11;4120400;4211101,4212000,4213800,4222701,4299501,4299599,4313400,4319300,4321500,4322301,4322302,4322303,4329199,4330401,4330402,4330403,4330404,7119703;RUA;JEQUIE;405;TERREO;CENTRO;45225000;BA;3667;71;91064582;73;91731046;;;CLIENTES.SOUZA.CONTABILIDADE@GMAIL.COM;;
50651133;0001;04;1;SM CONSTRUCOES E REFORMAS;02;20230512;00;;;2023-05-12;4120400;;AVENIDA;DA FRANCA;164;EDIF  FUTURUS             SALA  609;COMERCIO;40010000;BA;3849;71;32431419;;;;;TJB.CONTABILIDADE@UOL.COM.BR;;
50685511;0001;62;1;VISTA INCORPORADA;02;20230516;00;;;2023-05-16;4110700;6810201,6810202,6810203,6822600;AVENIDA;MESSIAS PEREIRA DONATO;163;ANDAR 1                   SALA  108 EV05;AEROPORTO VELHO;46430000;BA;3533;77;34514586;;;;;CONTATO@DONCONTABILIDADE.COM.BR;;
50733247;0001;95;1;RACTEC ENGENHARIA;02;20230518;00;;;2023-05-18;4120400;0161003,3811400,4211101,4213800,4299599,4313400,4321500,4322301,4322302,4330404,4330499,4399102,4930201,4930202,8121400,8129000,8130300;RUA;CASTRO ALVES;124;SALA  2;SERRARIA BRASIL;44003198;BA;3515;75;82732247;75;97154407;;;JACKSONSOARES581@GMAIL.COM;;
50738623;0001;34;1;CONSTRUTORA E INCORPORADORA MORADILLO;02;20230519;00;;;2023-05-19;4110700;4120400,6810201,6810202,7111100;RUA;AURELINO FROES MOREIRA;363;LOTE  02                  QUADRAF                   SALA  610;BURAQUINHO;42710500;BA;3685;71;93250008;;;;;GABRIELMORADILLO@GMAIL.COM;;
50746752;0001;74;1;ANGRAS DE SAO GONCALO II EMPREENDIMENTO IMOBILIARIO SPE;02;20230519;00;;;2023-05-19;4110700;6810201,6822600;AVENIDA;TANCREDO NEVES;000939;EDIF  ESPLANADA TOWE      SALA  907;CAMINHO DAS ARVORES;41820021;BA;3849;11;30184250;11;89928040;;;DEBORAH.OKIDA@MONTEIRORUSU.COM.BR;;
50777795;0001;17;1;;02;20230523;00;;;2023-05-23;4120400;4330499,4399103;AVENIDA;TANCREDO NEVES;315;;NOVA ITAPETINGA;45700000;BA;3629;77;88397415;;;;;CONTAD.EMPRESAS@GMAIL.COM;;
51047335;0001;04;1;VILLA BOUTIQUE HOME;02;20230614;00;;;2023-06-14;4110700;4120400,6810201,6810203,6822600;RUA;DAS MANGABEIRAS;S/N;;TORORAO - ARRAIAL DAJUDA;45816000;BA;3807;48;88124337;;;;;ROBERSONFAISSAL@ICLOUD.COM;;
51142778;0001;76;1;CONSTRULEM BAHIA;02;20230622;00;;;2023-06-22;4120400;2330301,2592602,2599301,3314799,3321000,4211101,4213800,4292801,4311802,4321500,4330499,4744001,4744003,4744099,7732201,8121400,8129000,8130300,8211300,8220200;RUA;TULIPAS;249;SALA  01;JARDIM DAS ACACIAS;47862170;BA;1112;77;99890528;;;;;FISCAL@CAPASSESSORIACONTABIL.COM.BR;;
51160160;0001;39;1;;02;20230623;00;;;2023-06-23;4120400;4321500,4322301,4330404,4330405,4399103,4399199,6810201;AVENIDA;JOAO PATEZ;328;;CENTRO;45177000;BA;3271;77;88249452;;;;;DACILIOOLIVEIRAARAUJO@GMAIL.COM;;
51230505;0001;83;1;PELE PATRIMONIAL;02;20230629;00;;105;2023-06-29;4110700;6810201,6810202,4120400,5223100,7312200;FAZENDA;FAZENDA MODELO E MANEGE PELE;S/N;;ZONA RURAL;46800000;BA;3845;75;88551010;0000;00000000;;;PEDROJUSSIE@HOTMAIL.COM;;
51277787;0001;74;1;CORADO ENGENHARIA;02;20230703;00;;;2023-07-03;4120400;2330302,2599301,4213800,4222701,4313400,4330401,4330404,4330499,4391600,7112000;TRAVESSA;SANTOS DUMONT;194 C;;CENTRO;47150000;BA;3549;77;99023003;77;99518352;;;ATENDIMENTO@INOVECONT.COM;;
51327804;0001;30;1;HABITA CONSTRUTORA;02;20230706;00;;;2023-07-06;4120400;6810201;AVENIDA;22 DE ABRIL;245;;CENTRO;45810000;BA;3807;16;99153274;;;;;ANDRESANTOS@HABITAPARTICIPACOES.COM.BR;;
51394968;0001;80;1;;02;20230712;00;;;2023-07-12;4120400;4211101,4212000,4213800,4222701,4299501,4313400,4321500,4329104,4391600,7112000,7711000,7719599;AVENIDA;TANCREDO NEVES;002539;      EDIF CEO SALVADOR S       OUTROS TORRE NOVA         IOR SALA 1416;CAMINHO DAS ARVORES;41820021;BA;3849;71;32452721;;;;;PROCURADORIA@NUNESCONTABILIDADE.ADV.BR;;
51436225;0001;26;1;RGM CONSTRUTORA;02;20230716;00;;;2023-07-16;4120400;2539002,3600602,3701100,3811400,4212000,4213800,4221902,4221903,4222701,4292801,4292802,4299501,4299599,4311802,4312600,4313400,4321500,4322301,4322302,4329104,4330401,4330402,4330404,4391600,4399102,4399105,4754701,4754703,4923002,4924800,4929901,7111100,7112000,7119701,7312200,7319099,7732201,7739003,8121400,8122200,8129000,8130300,8230001,8230002,9001901,9001902,9001903,9001905,9001906,9003500;AVENIDA;B;354;CASA;ZONA OESTE;48400000;BA;3833;75;99892615;75;32761932;75;32761571;RGMCONSTRUTORA75@GMAIL.COM;;
51442799;0001;07;1;HD CONSTRUCOES;02;20230717;00;;;2023-07-17;4120400;4321500,4322301,4330499,7112000,7119703,7739099;RUA;ALVARO AUGUSTO;606;SALA  01;RODOVIARIA - 01;48700000;BA;3909;71;85172074;;;;;HDENGENHARIAOBRA@GMAIL.COM;;
51478347;0001;85;1;IMPERIO CONSTRUTORA;02;20230719;00;;;2023-07-19;4110700;4120400,4330499;AVENIDA;IVAN COSTA RODRIGUES;151;      CASA 06 AEROPORTO;CIDADE ALTA - SEDE;45810000;BA;3807;73;98305818;;;;;WAGNON.PORTO@ICLOUD.COM;;
51562418;0001;23;1;TECNOSERVICE SERVICOS;02;20230726;00;;105;2023-07-26;4120400;1921700,1922502,1932200,3314708,3314713,3314799,3811400,3812200,3839499,3900500,4222701,4223500,4321500,4322301,4322302,4322303,4329105,4681805,4684299,4687701,4687702,4687703,4732600,4930202,4930203,5212500,6810201,7112000,7119703;AVENIDA;LUIS VIANA FILHO;006462;      EDIF MANHATTAN            SQUARE WALL STREET        EAST SALA 807 BLOCO       A;PARALELA;41730101;BA;3849;75;81540430;;;;;PAGAMENTOSDSM20@GMAIL.COM;;
51584163;0001;08;1;;02;20230727;00;;;2023-07-27;4120400;4213800,4313400,4321500,7112000;RUA;BOM JESUS DA GLORIA;57;;MISSAO;44700000;BA;3651;74;91236730;;;;;CAROL.FNC@YAHOO.COM;;
51661732;0001;63;1;;02;20230802;00;;;2023-08-02;4120400;4213800;AVENIDA;ANTONIO CARLOS MAGALHAES 2573;SL1706;EDIF  ROYAL TRADE;BROTAS;40280902;BA;3849;71;33586666;;;;;CONTABILIDADE@SIANENGENHARIA.COM.BR;;
10603351;0002;21;2;;02;20230802;00;;;2023-08-02;4120400;3702900,3811400,3812200,3821100,3822000,4211101,4212000,4213800,4221901,4221902,4221903,4221904,4221905,4222701,4292801,4292802,4299501,4299599,4311801,4311802,4312600,4313400,4319300,4321500,4322301,4322302,4322303,4329101,4329102,4329103,4329104,4329105,4329199,4330401,4330402,4330403,4330404,4330405,4330499,4391600,4399101,4399102,4399103,4399105,4399199,5221400,5231102,5240101,7112000,7410202,7719599,7732201,8130300,8211300;ALAMEDA;SALVADOR;001057;      EDIF AMERICA BLOCO        A OUTROS 10 ANDAR         SALA 1015 E 1016;CAMINHO DAS ARVORES;41820790;BA;3849;71;92270067;;;;;ALBINO@RIBEIROSILVACONSTRUCOES.COM.BR;;
51691840;0001;89;1;NOV RV EMPREENDIMENTOS E PARTICIPACOES SPE LTDA;02;20230804;00;;;2023-08-04;4110700;4120400;RUA;GILBERTO AMADO;559;CASA  TERREO;ARMACAO;41750110;BA;3849;71;96512407;;;;;LAILSON.F.LIMA@ENGENOVCONSTRUCOES.COM.BR;;
51713073;0001;61;1;TIMBELA;02;20230807;00;;;2023-08-07;4110700;4120400;RUA;OSWALDO V DE PAULA;19;;OUTEIRO DA GLORIA - SEDE;45810000;BA;3807;71;91156537;;;;;CONTATODIEGOPOMBO@GMAIL.COM;;
51775097;0001;45;1;ICF CONSTRUTORA INTELIGENTE;02;20230811;00;;;2023-08-11;4120400;4299501,4313400,4321500,4322301,4330499,4391600,4399101,4399103,6810201,7111100,7112000,7119799;RUA;CAPITAO MANOEL MIRANDA;940;;RENATO GONCALVES;47806086;BA;3363;77;88451105;;;;;CONSTRUTORAINTELIGENTE@GMAIL.COM;;
51841676;0001;49;1;CONCHAS DO MUTA RESIDENCE;02;20230817;00;;105;2023-08-17;4110700;;RUA;N LOTEAMENTO BRASIL URBANIZACAO;S/N;;MUTA - SEDE;45810000;BA;3807;33;84016557;0000;00000000;;;DUTRA_ANTUNES@HOTMAIL.COM;;
51897242;0001;60;1;CMB CONSTRUTORA;02;20230822;00;;105;2023-08-22;4120400;0161002,0161003,3811400,3812200,4211101,4213800,4222701,4292801,4299599,4313400,4321500,4322301,4399101,4399104,4923001,4923002,4924800,7112000,7490103,7711000,7732201,7732202,8121400,8129000,8130300,8211300;RUA;DAS MARGARIDAS;43;;COLINA VERDE;45416000;BA;3023;73;81366609;;;;;KAKABARRETTO@GMAIL.COM;;
51902586;0001;10;1;BC ENGENHARIA;02;20230822;00;;;2023-08-22;4120400;4312600,4391600,7119702,7732201;AVENIDA;ITAJUIPE;403;      TERREO;SANTO ANTONIO;45602380;BA;3597;73;99675405;;;;;SOARESFILHO.CONTABILIDADE@GMAIL.COM;;
51910383;0001;76;1;;02;20230822;00;;;2023-08-22;4110700;4120400,6810201,6810202,7732201,7739099;AVENIDA;JK;3563;SALA  08;JARDIM IMPERIAL;47864088;BA;1112;77;88172323;;;;;EMPIRIA2021@GMAIL.COM;;
51934726;0001;32;1;LOTY EMPREENDIMENTOS;02;20230824;00;;;2023-08-24;4120400;2539001,2542000,3321000,4211101,4213800,4221902,4222701,4292801,4313400,4321500,4322301,4322302,4322303,4330404,4330499,4744001,6810201,7732201,7739099;RUA;UCRANIA;1323;QUADRA14 LOTE 12                JARDIM NOVA AMERICA       II;JARDINS;47803124;BA;3363;75;91785284;;;;;LOTYEMPREENDIMENTOS@GMAIL.COM;;
51970700;0001;40;1;CLAUDIO EMPREENDIMENTOS;02;20230828;00;;;2023-08-28;4120400;4211101,4213800,4399103,8130300;AVENIDA;FERNANDO SPINOLA;64;SALA  03;CENTRO;45000025;BA;3965;77;91898888;;;;;CLAUDIOBATISTAAGUIAR@GMAIL.COM;;
51998974;0001;47;1;;02;20230829;00;;;2023-08-29;4120400;4313400,4391600,4399101,4399103,7112000;AVENIDA;ULYSSES GUIMARAES;4295;      OUTROS EMP BOM            JESUS SALA 203;SUSSUARANA;41213000;BA;3849;71;30111705;;;;;DPSOCIETARIO@EXATABA.COM.BR;;
52016226;0001;84;1;SC EMPREENDIMENTOS;02;20230830;00;;;2023-08-30;4110700;4120400,4213800,4313400,6810201;RUA;MANOEL VITORINO;147;SALA  3;CENTRO;46430000;BA;3533;77;34210619;;;;;GBICONTROLE@GMAIL.COM;;
52020629;0001;05;1;CONSTRUTORA BOA VISTA;02;20230831;00;;105;2023-08-31;4120400;4213800,4299599,4313400,4399103,4399105,4399199,4923002,4930201,7711000,7719599,7732201,7739099,8130300,4789004,4729699,4789099;RUA;JOSE BONIFACIO;190;CASA;ZONA NORTE;48400000;BA;3833;75;98334036;75;32761937;75;32761937;CONSTRUTORABOAVISTAA@GMAIL.COM;;
52049868;0001;80;1;;02;20230901;00;;;2023-09-01;4120400;3702900,4311801,4311802,4321500,4322301,4330401,4330402,4330404,4330405,4391600,4399199,8130300;AVENIDA;FRANCISCO FRAGA MAIA;5600;SALA  08;MANGABEIRA;44056232;BA;3515;75;32241682;;;;;DANILOBCARDOSO2@GMAIL.COM;;
52050073;0001;91;1;VCA ECO BEACH;02;20230901;00;;;2023-09-01;4110700;6810201,6810203,6822600;AVENIDA;OLIVIA FLORES;1265;ANDAR 3                   SALA  66;CANDEIAS;45028610;BA;3965;77;30251200;;;;;CONTABILIDADE@VCACONSTRUTORA.COM.BR;;
52069562;0001;95;1;HIDROLUZ;02;20230904;00;;105;2023-09-04;4120400;4330499,4741500,4742300,4744001,4744003,4744099;RUA;F  LOTEAMENTO ANALIA DE CARVALHO DANTAS;SN;;ANALIA DE CARVALHO DANTAS;48540000;BA;3663;75;97018547;0000;00000000;;;RC.HIDROLUZ@GMAIL.COM;;
52137974;0001;15;1;RESIDENCIAL ESTIVIA;02;20230911;00;;;2023-09-11;4110700;4120400,6810201;AVENIDA;CANOAS;SN;;PORTO DE SAUIPE;48180000;BA;3509;71;99058965;;;;;FMINCORPORACAO.BA@GMAIL.COM;;
52145247;0001;08;1;;02;20230912;00;;;2023-09-12;4120400;4213800,7319002,8121400,8219999,8230001;AVENIDA;BEIRA MAR;45;;CENTRO;45445000;BA;3415;18;81387329;;;;;LUISCOSTA@ESCRITORIODELUIS.COM.BR;;
52170806;0001;21;1;ALPHA INCORPORACOES;02;20230913;00;;;2023-09-13;4110700;;RUA;FRANCISCO DRUMOND;47;SALA  201;CENTRO;42800063;BA;3413;71;81460215;;;;;BG.INCORPORACOES@GMAIL.COM;;
52171448;0001;71;1;MARES DE ARRAIAL;02;20230913;00;;;2023-09-13;4120400;4110700;AVENIDA;22 DE ABRIL;245;;CENTRO;45810000;BA;3807;73;32680694;;;;;GEIZIANESOUZA1@GMAIL.COM;;
52178676;0001;73;1;ECO BR CONSTRUCOES;02;20230914;00;;;2023-09-14;4120400;4211101,4211102,4212000,4213800,4222701,4222702,4292801,4311801,4311802,4312600,4313400,4319300,4321500,4322301,4322302,4322303,4329199,4330402,4330403,4330405,4330499,4399102,4399199;AVENIDA;TANCREDO NEVES;001283;EDIF  EMPRESARIAL OMEGA   SALA  902;CAMINHO DAS ARVORES;41820021;BA;3849;71;86800000;;;;;MARCOPOLOMP@HOTMAIL.COM;;
44675332;0002;22;2;VELLI RESIDENCIAL;02;20230810;00;;;2023-08-10;4110700;;AVENIDA;UM;S/N;      L - 69;UNIVERSIDADE;45032210;BA;3965;77;30251200;;;;;CONTABILIDADE@VCACONSTRUTORA.COM.BR;;
52214508;0001;96;1;PORTO CONSTRUTORA E EDIFICACOES;02;20230918;00;;;2023-09-18;4120400;3321000,4321500,4330401,4330402,4330403,4330404,4330405,4330499,4399101,4399102,4399103,6810201;DISTRITO;SAPIRARA;100;;TRANCOSO;45810000;BA;3807;73;98107124;;;;;LVASSESSORIA.TRIBUTARIA@HOTMAIL.COM;;
52231136;0001;06;1;DUARTE SERVICOS GERAIS LTDA;02;20230919;00;;;2023-09-19;4120400;4330402,4330404,5620102,8129000;RUA;B;186;QUADRA186                 LOTE  287;MAGALHAES;47650000;BA;3485;77;99640929;;;;;DUARTEOLAIR01@GMAIL.COM;;
52257477;0001;50;1;DVS CONSTRUTORA;02;20230920;00;;;2023-09-20;4120400;4211101,4311801,4313400,4319300,6810201,7732201;RUA;JURACY MAGALHAES;800;PAVMTOSUPERIOR A;PITANGUEIRAS;42701890;BA;3685;71;99915178;;;;;GCON.SELMA@UOL.COM.BR;;
52258843;0001;96;1;;02;20230920;00;;;2023-09-20;4120400;4110700;RUA;RAQUEL DE QUEIROZ;140;;BOA VISTA;45026034;BA;3965;77;34246773;;;;;RGAGALVAO@HOTMAIL.COM;;
52346395;0001;82;1;RESIDENCIAL ALTEZ;02;20230928;00;;;2023-09-28;4120400;4110700,6821801,6822600;RUA;XANDO;50;SALA  A;SAO DOMINGOS;45657763;BA;3573;73;82079339;;;;;GGBARRETOCONSTRUTORA@GMAIL.COM;;
52373663;0001;55;1;LMR EMPREENDIMENTOS;02;20230930;00;;;2023-09-30;4110700;6810201,6810202,6822600,7020400,7490104;AVENIDA;RIO CAMACARI;29A;ANDAR 02 SALA 201 E 202;CAMACARI DE DENTRO;42804539;BA;3413;71;36235030;;;;;AM1CONSTRUTORA@YAHOO.COM.BR;;
52407588;0001;04;1;CONSTRUTORA ARV;02;20231003;00;;;2023-10-03;4120400;4213800,4311801,4313400,4321500,4330499,4391600,4399101,4399103,7112000;RUA;GILVAN FERNANDES;188;      EMP NORTE CENTER    LOJA  10;RECREIO IPITANGA;42700530;BA;3685;71;32880196;;;;;ARAUJO.CONTADOR@JARAUJOCONTABIL.COM.BR;;
52478607;0001;85;1;GRUPO REDRA;02;20231009;00;;;2023-10-09;4110700;4120400,4299599,4321500,4330401,4391600;RUA;NESTOR SANTOS;91;;SOBRADINHO;44430280;BA;3873;75;35126335;;;;;ADM@GRUPOREDRA.COM.BR;;
52511559;0001;80;1;RESIDENCIAL SOBERANO;02;20231011;00;;;2023-10-11;4120400;4110700,6822600;AVENIDA;TANCREDO NEVES;SN;QUADRAE                   LOTE  01 02 03                  24 25 26 E 27       LOTE  PEROLA DO MAR;NOSSA SENHORA DA VITORIA;45655650;BA;3573;73;41021941;;;;;FINANCEIRO@FNOGUEIRACONSTRUTORA.COM.BR;;
52556759;0001;59;1;;02;20231017;00;;;2023-10-17;4120400;4110700;RUA;CORONEL ALMERINDO REHEM;000126;EDIF  EMP COSTA ANDR      SALA  709;CAMINHO DAS ARVORES;41820768;BA;3849;71;33417001;;;;;RAFAEL@AZINUNES.COM.BR;;
52723893;0001;05;1;;02;20231030;00;;;2023-10-30;4120400;4110700;RUA;CARLOS JOSE SA;41;QUADRAF                   LOTE  10                        LOT BOSQUE DOS            KIOSQUES            SALA  101;PITANGUEIRAS;42701850;BA;3685;71;35085907;;;;;RESIDENCIALEFRAIM@OUTLOOK.COM;;
52856946;0001;58;1;FIEL SEMEADOR;02;20231110;00;;;2023-11-10;4120400;4313400,4319300,4321500,4322301,4330404,4330499,4399101,4399103,6493000,6810201,6810202,7111100,7112000,7739099;AVENIDA;LUIS VIANA FILHO;013223;      EDIF HANGAR               BUSINESS PARK             HANGAR 1 SALA 525         SALA 526 SALA 527;SAO CRISTOVAO;41500300;BA;3849;31;41360606;;;;;SIARE@PROCC.COM.BR;;
52878184;0001;90;1;MJM CONSTRUCOES;02;20231113;00;;105;2023-11-13;4120400;3319800,3329501,4213800,9529105;AVENIDA;SANTOS DUMONT;1883;EDIF  AERO ESPACO EMPRESAR;CENTRO;42702400;BA;3685;75;99179812;0000;00000000;;;SBSCONTABILIDADE@OUTLOOK.COM;;
52901403;0001;05;1;RTM ENGENHARIA;02;20231116;00;;;2023-11-16;4120400;4299501,4330499,4399101,7112000;AVENIDA;DOIS DE JULHO;1067;;SAO SEBASTIAO;45653758;BA;3573;73;30844551;;;;;ADMINISTRATIVO@ACF.CNT.BR;;
34986444;0002;40;2;;02;20230614;00;;;2023-06-14;4110700;;AVENIDA;JORGE BASTOS LEAL;400;;REGISTRO;44073500;BA;3515;75;35120710;;;;;SUPRIMENTOS@ESTACAO1CONSTRUTORA.COM.BR;;
52940267;0001;62;1;MBRANDAO CONSTRUTORA;02;20231120;00;;;2023-11-20;4110700;4120400,6810201,6821801,6821802;RUA;JOAQUIM NABUCO;271;SALA  301                 ANDAR 3;CENTRO;45000225;BA;3965;77;81053007;;;;;ANTSANDRO@HOTMAIL.COM;;
52986578;0001;62;1;JS CONSTRUCOES;02;20231123;00;;;2023-11-23;4120400;4321500,4322301,4330404,4330499,4399103,4399199;AVENIDA;TANCREDO NEVES;001189;EDIF  G.TRADE SL1603;CAMINHO DAS ARVORES;41820021;BA;3849;71;92533712;71;91199251;;;JS.SERVICOSDECONSTRUCOES@GMAIL.COM;;
53015242;0001;15;1;CARVALHO CONSTRUCOES E VENDA DE IMOVEIS;02;20231127;00;;;2023-11-27;4120400;6810201;RUA;ISAIAS ALVES;158;APT   202 2 ANDAR;SAO CRISTOVAO;44440810;BA;3873;75;88252164;71;36333289;;;SERVCONCONTABILIDADE@HOTMAIL.COM;;
53024425;0001;05;1;ALIANCA COM DEUS REFORMAS E CONSTRUCOES;02;20231128;00;;;2023-11-28;4120400;4299599,4311801,4311802,4312600,4313400,4319300,4321500,4322301,4330401,4330402,4330403,4330404,4330405,4330499,4391600,4399103;RUA;DA JAQUEIRA;15;TERREOFUNDOS;CAPELINHA;40393880;BA;3849;71;94025158;;;;;NASCIMENTOJOSE@LIVE.COM;;
53027889;0001;67;1;CONSTRUTORA R E F;02;20231128;00;;;2023-11-28;4120400;3702900,4213800;RUA;ABELARDO ANDREA;45;ANDAR 02;CENTRO;42703010;BA;3685;75;88333502;;;;;GBRITTOPESSOAL@GMAIL.COM;;
53032743;0001;00;1;MSS CONSTRUCOES;02;20231128;00;;;2023-11-28;4120400;7020400,7732201;RUA;DOUTOR JOSE PEROBA;000297;SALA  1305                EDIF  AT.EMPRESARIAL;STIEP;41770235;BA;3849;77;98323300;;;;;EMPRESASSSA@GMAIL.COM;;
53054671;0001;00;1;;02;20231130;00;;;2023-11-30;4120400;4330404;RUA;ALVARO;45;;QUINTAS DO MORUMBI;45700000;BA;3629;77;91525732;;;;;JACKSOARES@HOTMAIL.COM;;
46805724;0002;94;2;CONDOMINIO EDIFICIO SPOT BARRA;02;20230929;00;;;2023-09-29;4110700;;AVENIDA;OCEANICA;100;;BARRA;40140130;BA;3849;71;30168900;;;;;ZENILTON@ALIAEMPREENDIMENTOS.COM.BR;;
53107802;0001;61;1;NG CONSTRUCOES;02;20231205;00;;;2023-12-05;4120400;4321500;RUA;DONA CANDI;47;LETRA 1;PACATA - SEDE;45810000;BA;3807;73;88454812;;;;;NGCONTRUCOESS@GMAIL.COM;;
53109381;0001;08;1;2D CONSTRUCOES;02;20231205;00;;;2023-12-05;4120400;1813001,2599301,3313901,3314717,3600602,3702900,3811400,3812200,3821100,3822000,3900500,4211101,4211102,4213800,4221901,4222701,4222702,4292801,4299501,4299599,4311801,4311802,4312600,4313400,4321500,4322301,4322303,4329104,4330401,4330402,4330403,4330404,4330499,4391600,4399199,4742300,4751201,6810201,7119701,7119703,7119799,7120100,7319099,7490199,7711000,7721700,7731400,7732201,7739003,7739099,7810800,8020001,8121400,8129000,8130300,8211300;RUA;RUI BARBOSA;311;      B;CENTRO;45120000;BA;3357;73;82468299;;;;;LOPES_LIRA@HOTMAIL.COM;;
